Division,Line,Borough,Stop Name,Complex ID,Constituent Station Name,Station ID,GTFS Stop ID,Daytime Routes,Entrance Type,Entry Allowed,Exit Allowed,Latitude,Longitude,entrance_georeference
IND,6th Av - Culver,B,Carroll St,237,Carroll St,237,F21,F G,Stair,YES,YES,40.6808116,-73.9943493,POINT (-73.9943493 40.6808116)
IND,6th Av - Culver,B,Carroll St,237,Carroll St,237,F21,F G,Stair,YES,YES,40.6809521,-73.994253,POINT (-73.994253 40.6809521)
IND,6th Av - Culver,B,Smith-9 Sts,238,Smith-9 Sts,238,F22,F G,Station House,YES,YES,40.6746146,-73.9972884,POINT (-73.9972884 40.6746146)
IND,6th Av - Culver,B,4 Av-9 St,608,4 Av-9 St,239,F23,F G R,Station House,YES,YES,40.669953,-73.989442,POINT (-73.989442 40.669953)
IND,6th Av - Culver,B,4 Av-9 St,608,4 Av-9 St,239,F23,F G R,Station House,YES,YES,40.6700448,-73.9892527,POINT (-73.9892527 40.6700448)
IND,6th Av - Culver,B,4 Av-9 St,608,4 Av-9 St,239,F23,F G R,Station House,YES,YES,40.6698741,-73.9888912,POINT (-73.9888912 40.6698741)
IND,6th Av - Culver,B,7 Av,240,7 Av,240,F24,F G,Stair,YES,YES,40.6667886,-73.9818356,POINT (-73.9818356 40.6667886)
IND,6th Av - Culver,B,7 Av,240,7 Av,240,F24,F G,Stair,YES,YES,40.667112,-73.981716,POINT (-73.981716 40.667112)
IND,6th Av - Culver,B,7 Av,240,7 Av,240,F24,F G,Stair,YES,YES,40.666649,-73.981624,POINT (-73.981624 40.666649)
IND,6th Av - Culver,B,7 Av,240,7 Av,240,F24,F G,Stair,YES,YES,40.6670215,-73.9813425,POINT (-73.9813425 40.6670215)
IND,6th Av - Culver,B,7 Av,240,7 Av,240,F24,F G,Stair,YES,YES,40.665593,-73.979509,POINT (-73.979509 40.665593)
IND,6th Av - Culver,B,7 Av,240,7 Av,240,F24,F G,Stair,YES,YES,40.665502,-73.9792962,POINT (-73.9792962 40.665502)
IND,6th Av - Culver,B,7 Av,240,7 Av,240,F24,F G,Stair,YES,YES,40.6660243,-73.9791546,POINT (-73.9791546 40.6660243)
IND,6th Av - Culver,B,7 Av,240,7 Av,240,F24,F G,Stair,YES,YES,40.665835,-73.979007,POINT (-73.979007 40.665835)
IND,6th Av - Culver,B,7 Av,240,7 Av,240,F24,F G,Elevator,YES,YES,40.6671112,-73.9815192,POINT (-73.9815192 40.6671112)
IND,6th Av - Culver,B,15 St-Prospect Park,241,15 St-Prospect Park,241,F25,F G,Stair,YES,YES,40.6594527,-73.9799593,POINT (-73.9799593 40.6594527)
IND,6th Av - Culver,B,15 St-Prospect Park,241,15 St-Prospect Park,241,F25,F G,Stair,YES,YES,40.6614242,-73.979806,POINT (-73.979806 40.6614242)
IND,6th Av - Culver,B,15 St-Prospect Park,241,15 St-Prospect Park,241,F25,F G,Stair,YES,YES,40.660198,-73.979787,POINT (-73.979787 40.660198)
IND,6th Av - Culver,B,15 St-Prospect Park,241,15 St-Prospect Park,241,F25,F G,Stair,YES,YES,40.660705,-73.979522,POINT (-73.979522 40.660705)
IND,6th Av - Culver,B,15 St-Prospect Park,241,15 St-Prospect Park,241,F25,F G,Stair,YES,YES,40.6613624,-73.9793129,POINT (-73.9793129 40.6613624)
IND,6th Av - Culver,B,15 St-Prospect Park,241,15 St-Prospect Park,241,F25,F G,Stair,YES,YES,40.660763,-73.978992,POINT (-73.978992 40.660763)
IND,6th Av - Culver,B,Fort Hamilton Pkwy,242,Fort Hamilton Pkwy,242,F26,F G,Stair,YES,YES,40.6518513,-73.9760848,POINT (-73.9760848 40.6518513)
IND,6th Av - Culver,B,Fort Hamilton Pkwy,242,Fort Hamilton Pkwy,242,F26,F G,Stair,YES,YES,40.652665,-73.975901,POINT (-73.975901 40.652665)
IND,6th Av - Culver,B,Fort Hamilton Pkwy,242,Fort Hamilton Pkwy,242,F26,F G,Station House,YES,YES,40.6498642,-73.9758157,POINT (-73.9758157 40.6498642)
IND,6th Av - Culver,B,Fort Hamilton Pkwy,242,Fort Hamilton Pkwy,242,F26,F G,Stair,YES,YES,40.6516288,-73.9756084,POINT (-73.9756084 40.6516288)
IND,6th Av - Culver,B,Church Av,243,Church Av,243,F27,F G,Stair,YES,YES,40.6449233,-73.9800183,POINT (-73.9800183 40.6449233)
IND,6th Av - Culver,B,Church Av,243,Church Av,243,F27,F G,Stair,YES,YES,40.6430404,-73.9796519,POINT (-73.9796519 40.6430404)
IND,6th Av - Culver,B,Church Av,243,Church Av,243,F27,F G,Stair,YES,YES,40.645042,-73.979573,POINT (-73.979573 40.645042)
IND,6th Av - Culver,B,Church Av,243,Church Av,243,F27,F G,Stair,YES,YES,40.6425703,-73.9795636,POINT (-73.9795636 40.6425703)
IND,6th Av - Culver,B,Church Av,243,Church Av,243,F27,F G,Stair,YES,YES,40.6431658,-73.9793426,POINT (-73.9793426 40.6431658)
IND,6th Av - Culver,B,Church Av,243,Church Av,243,F27,F G,Stair,YES,YES,40.6427129,-73.9792618,POINT (-73.9792618 40.6427129)
IND,6th Av - Culver,B,Church Av,243,Church Av,243,F27,F G,Elevator,YES,YES,40.6433778,-73.9796861,POINT (-73.9796861 40.6433778)
IND,6th Av - Culver,B,Ditmas Av,244,Ditmas Av,244,F29,F,Stair,YES,YES,40.6371339,-73.9784986,POINT (-73.9784986 40.6371339)
IND,6th Av - Culver,B,Ditmas Av,244,Ditmas Av,244,F29,F,Stair,YES,YES,40.63546,-73.9782992,POINT (-73.9782992 40.63546)
IND,6th Av - Culver,B,Ditmas Av,244,Ditmas Av,244,F29,F,Stair,YES,YES,40.6371532,-73.9782413,POINT (-73.9782413 40.6371532)
IND,6th Av - Culver,B,Ditmas Av,244,Ditmas Av,244,F29,F,Stair,YES,YES,40.635389,-73.977914,POINT (-73.977914 40.635389)
IND,6th Av - Culver,B,18 Av,245,18 Av,245,F30,F,Stair,YES,YES,40.630531,-73.977251,POINT (-73.977251 40.630531)
IND,6th Av - Culver,B,18 Av,245,18 Av,245,F30,F,Stair,YES,YES,40.630562,-73.976995,POINT (-73.976995 40.630562)
IND,6th Av - Culver,B,18 Av,245,18 Av,245,F30,F,Stair,YES,YES,40.628674,-73.976892,POINT (-73.976892 40.628674)
IND,6th Av - Culver,B,18 Av,245,18 Av,245,F30,F,Stair,YES,YES,40.628708,-73.976646,POINT (-73.976646 40.628708)
IND,6th Av - Culver,B,Avenue I,246,Avenue I,246,F31,F,Stair,YES,YES,40.6261773,-73.9764106,POINT (-73.9764106 40.6261773)
IND,6th Av - Culver,B,Avenue I,246,Avenue I,246,F31,F,Stair,YES,YES,40.6261971,-73.9761687,POINT (-73.9761687 40.6261971)
IND,6th Av - Culver,B,Avenue I,246,Avenue I,246,F31,F,Stair,YES,YES,40.624263,-73.976049,POINT (-73.976049 40.624263)
IND,6th Av - Culver,B,Avenue I,246,Avenue I,246,F31,F,Stair,YES,YES,40.624301,-73.975817,POINT (-73.975817 40.624301)
IND,6th Av - Culver,B,Bay Pkwy,247,Bay Pkwy,247,F32,F,Stair,YES,YES,40.620797,-73.975479,POINT (-73.975479 40.620797)
IND,6th Av - Culver,B,Bay Pkwy,247,Bay Pkwy,247,F32,F,Stair,YES,YES,40.6211888,-73.9754707,POINT (-73.9754707 40.6211888)
IND,6th Av - Culver,B,Bay Pkwy,247,Bay Pkwy,247,F32,F,Stair,YES,YES,40.6208412,-73.9751501,POINT (-73.9751501 40.6208412)
IND,6th Av - Culver,B,Avenue N,248,Avenue N,248,F33,F,Stair,YES,YES,40.6161563,-73.9745128,POINT (-73.9745128 40.6161563)
IND,6th Av - Culver,B,Avenue N,248,Avenue N,248,F33,F,Stair,YES,YES,40.6161843,-73.9742754,POINT (-73.9742754 40.6161843)
IND,6th Av - Culver,B,Avenue N,248,Avenue N,248,F33,F,Stair,YES,YES,40.6142815,-73.9741652,POINT (-73.9741652 40.6142815)
IND,6th Av - Culver,B,Avenue N,248,Avenue N,248,F33,F,Stair,YES,YES,40.614304,-73.97391,POINT (-73.97391 40.614304)
IND,6th Av - Culver,B,Avenue P,249,Avenue P,249,F34,F,Stair,YES,YES,40.608615,-73.973097,POINT (-73.973097 40.608615)
IND,6th Av - Culver,B,Avenue P,249,Avenue P,249,F34,F,Stair,YES,YES,40.609041,-73.972904,POINT (-73.972904 40.609041)
IND,6th Av - Culver,B,Kings Hwy,250,Kings Hwy,250,F35,F,Stair,YES,YES,40.602197,-73.97264,POINT (-73.97264 40.602197)
IND,6th Av - Culver,B,Kings Hwy,250,Kings Hwy,250,F35,F,Stair,YES,YES,40.602178,-73.972379,POINT (-73.972379 40.602178)
IND,6th Av - Culver,B,Kings Hwy,250,Kings Hwy,250,F35,F,Stair,YES,YES,40.6040675,-73.9723734,POINT (-73.9723734 40.6040675)
IND,6th Av - Culver,B,Kings Hwy,250,Kings Hwy,250,F35,F,Stair,YES,YES,40.6040527,-73.9721405,POINT (-73.9721405 40.6040527)
IND,6th Av - Culver,B,Avenue U,251,Avenue U,251,F36,F,Stair,YES,YES,40.5950561,-73.9736337,POINT (-73.9736337 40.5950561)
IND,6th Av - Culver,B,Avenue U,251,Avenue U,251,F36,F,Stair,YES,YES,40.596701,-73.973402,POINT (-73.973402 40.596701)
IND,6th Av - Culver,B,Avenue U,251,Avenue U,251,F36,F,Stair,YES,YES,40.595027,-73.973382,POINT (-73.973382 40.595027)
IND,6th Av - Culver,B,Avenue U,251,Avenue U,251,F36,F,Stair,YES,YES,40.596897,-73.973137,POINT (-73.973137 40.596897)
IND,6th Av - Culver,B,Avenue X,252,Avenue X,252,F38,F,Stair,YES,YES,40.5905319,-73.9742703,POINT (-73.9742703 40.5905319)
IND,6th Av - Culver,B,Avenue X,252,Avenue X,252,F38,F,Stair,YES,YES,40.590266,-73.974051,POINT (-73.974051 40.590266)
IND,6th Av - Culver,B,Neptune Av,253,Neptune Av,253,F39,F,Stair,YES,YES,40.5809192,-73.9746771,POINT (-73.9746771 40.5809192)
IND,6th Av - Culver,B,Neptune Av,253,Neptune Av,253,F39,F,Stair,YES,YES,40.5809125,-73.9745086,POINT (-73.9745086 40.5809125)
IND,8th Av - Fulton St,M,Inwood-207 St,143,Inwood-207 St,143,A02,A,Stair,YES,YES,40.8678352,-73.9214448,POINT (-73.9214448 40.8678352)
IND,8th Av - Fulton St,M,Inwood-207 St,143,Inwood-207 St,143,A02,A,Stair,YES,YES,40.8675148,-73.9213476,POINT (-73.9213476 40.8675148)
IND,8th Av - Fulton St,M,Inwood-207 St,143,Inwood-207 St,143,A02,A,Elevator,YES,YES,40.867892,-73.921234,POINT (-73.921234 40.867892)
IND,8th Av - Fulton St,M,Inwood-207 St,143,Inwood-207 St,143,A02,A,Stair,YES,YES,40.8676606,-73.9209393,POINT (-73.9209393 40.8676606)
IND,8th Av - Fulton St,M,Inwood-207 St,143,Inwood-207 St,143,A02,A,Stair,YES,YES,40.8682937,-73.9196148,POINT (-73.9196148 40.8682937)
IND,8th Av - Fulton St,M,Inwood-207 St,143,Inwood-207 St,143,A02,A,Stair,YES,YES,40.8680441,-73.9192915,POINT (-73.9192915 40.8680441)
IND,8th Av - Fulton St,M,Dyckman St,144,Dyckman St,144,A03,A,Stair,YES,YES,40.865367,-73.9280766,POINT (-73.9280766 40.865367)
IND,8th Av - Fulton St,M,Dyckman St,144,Dyckman St,144,A03,A,Stair,NO,YES,40.8652721,-73.9274779,POINT (-73.9274779 40.8652721)
IND,8th Av - Fulton St,M,Dyckman St,144,Dyckman St,144,A03,A,Easement - Street,YES,YES,40.8658077,-73.9273508,POINT (-73.9273508 40.8658077)
IND,8th Av - Fulton St,M,Dyckman St,144,Dyckman St,144,A03,A,Stair,NO,YES,40.8652071,-73.9272452,POINT (-73.9272452 40.8652071)
IND,8th Av - Fulton St,M,Dyckman St,144,Dyckman St,144,A03,A,Easement - Street,YES,YES,40.8657641,-73.9270702,POINT (-73.9270702 40.8657641)
IND,8th Av - Fulton St,M,Dyckman St,144,Dyckman St,144,A03,A,Stair,NO,YES,40.8654582,-73.9270362,POINT (-73.9270362 40.8654582)
IND,8th Av - Fulton St,M,Dyckman St,144,Dyckman St,144,A03,A,Stair,NO,YES,40.8653515,-73.9269725,POINT (-73.9269725 40.8653515)
IND,8th Av - Fulton St,M,190 St,145,190 St,145,A05,A,Stair,YES,YES,40.858902,-73.9342217,POINT (-73.9342217 40.858902)
IND,8th Av - Fulton St,M,190 St,145,190 St,145,A05,A,Station House,YES,YES,40.858899,-73.932702,POINT (-73.932702 40.858899)
IND,8th Av - Fulton St,M,181 St,146,181 St,146,A06,A,Stair,YES,YES,40.8508848,-73.9385335,POINT (-73.9385335 40.8508848)
IND,8th Av - Fulton St,M,181 St,146,181 St,146,A06,A,Stair,YES,YES,40.8507955,-73.9384747,POINT (-73.9384747 40.8507955)
IND,8th Av - Fulton St,M,181 St,146,181 St,146,A06,A,Stair,YES,YES,40.8506956,-73.9382451,POINT (-73.9382451 40.8506956)
IND,8th Av - Fulton St,M,181 St,146,181 St,146,A06,A,Stair,YES,YES,40.8507602,-73.9380902,POINT (-73.9380902 40.8507602)
IND,8th Av - Fulton St,M,181 St,146,181 St,146,A06,A,Station House,YES,YES,40.852759,-73.936636,POINT (-73.936636 40.852759)
IND,8th Av - Fulton St,M,181 St,146,181 St,146,A06,A,Station House,YES,YES,40.8529297,-73.9374299,POINT (-73.9374299 40.8529297)
IND,8th Av - Fulton St,M,175 St,147,175 St,147,A07,A,Stair,YES,YES,40.8463795,-73.9402964,POINT (-73.9402964 40.8463795)
IND,8th Av - Fulton St,M,175 St,147,175 St,147,A07,A,Stair,YES,YES,40.8464212,-73.9398567,POINT (-73.9398567 40.8464212)
IND,8th Av - Fulton St,M,175 St,147,175 St,147,A07,A,Stair,YES,YES,40.8478249,-73.939798,POINT (-73.939798 40.8478249)
IND,8th Av - Fulton St,M,175 St,147,175 St,147,A07,A,Stair,YES,YES,40.8479603,-73.9396895,POINT (-73.9396895 40.8479603)
IND,8th Av - Fulton St,M,175 St,147,175 St,147,A07,A,Stair,YES,YES,40.8480045,-73.939575,POINT (-73.939575 40.8480045)
IND,8th Av - Fulton St,M,175 St,147,175 St,147,A07,A,Elevator,YES,YES,40.8479668,-73.9393756,POINT (-73.9393756 40.8479668)
IND,8th Av - Fulton St,M,175 St,147,175 St,147,A07,A,Stair,YES,YES,40.8478741,-73.9392845,POINT (-73.9392845 40.8478741)
IND,8th Av - Fulton St,M,175 St,147,175 St,147,A07,A,Easement - Passage,YES,YES,40.8481362,-73.9393681,POINT (-73.9393681 40.8481362)
IND,8th Av - Fulton St,M,168 St-Washington Hts,605,168 St,148,A09,1 A C,Stair,YES,YES,40.8418738,-73.939572,POINT (-73.939572 40.8418738)
IND,8th Av - Fulton St,M,168 St-Washington Hts,605,168 St,148,A09,1 A C,Stair,YES,YES,40.8419367,-73.9394614,POINT (-73.9394614 40.8419367)
IND,8th Av - Fulton St,M,168 St-Washington Hts,605,168 St,148,A09,1 A C,Stair,YES,YES,40.8407547,-73.9392446,POINT (-73.9392446 40.8407547)
IND,8th Av - Fulton St,M,168 St-Washington Hts,605,168 St,148,A09,1 A C,Stair,YES,YES,40.8417771,-73.9390663,POINT (-73.9390663 40.8417771)
IND,8th Av - Fulton St,M,168 St-Washington Hts,605,168 St,148,A09,1 A C,Elevator,YES,YES,40.8407386,-73.9394342,POINT (-73.9394342 40.8407386)
IND,8th Av - Fulton St,M,163 St-Amsterdam Av,149,163 St-Amsterdam Av,149,A10,C,Stair,YES,YES,40.835192,-73.940146,POINT (-73.940146 40.835192)
IND,8th Av - Fulton St,M,163 St-Amsterdam Av,149,163 St-Amsterdam Av,149,A10,C,Easement - Street,YES,YES,40.8358559,-73.9400923,POINT (-73.9400923 40.8358559)
IND,8th Av - Fulton St,M,163 St-Amsterdam Av,149,163 St-Amsterdam Av,149,A10,C,Stair,YES,YES,40.835291,-73.9396266,POINT (-73.9396266 40.835291)
IND,8th Av - Fulton St,M,155 St,150,155 St,150,A11,C,Stair,YES,YES,40.830875,-73.9416528,POINT (-73.9416528 40.830875)
IND,8th Av - Fulton St,M,155 St,150,155 St,150,A11,C,Stair,YES,YES,40.8307797,-73.9415935,POINT (-73.9415935 40.8307797)
IND,8th Av - Fulton St,M,155 St,150,155 St,150,A11,C,Stair,YES,YES,40.8311232,-73.9415596,POINT (-73.9415596 40.8311232)
IND,8th Av - Fulton St,M,155 St,150,155 St,150,A11,C,Stair,YES,YES,40.8311566,-73.9414537,POINT (-73.9414537 40.8311566)
IND,8th Av - Fulton St,M,155 St,150,155 St,150,A11,C,Stair,YES,YES,40.8310439,-73.9411527,POINT (-73.9411527 40.8310439)
IND,8th Av - Fulton St,M,155 St,150,155 St,150,A11,C,Stair,YES,YES,40.8309304,-73.9411061,POINT (-73.9411061 40.8309304)
IND,8th Av - Fulton St,M,135 St,152,135 St,152,A14,C B,Stair,YES,YES,40.8171366,-73.948229,POINT (-73.948229 40.8171366)
IND,8th Av - Fulton St,M,135 St,152,135 St,152,A14,C B,Stair,YES,YES,40.8168892,-73.9479548,POINT (-73.9479548 40.8168892)
IND,8th Av - Fulton St,M,135 St,152,135 St,152,A14,C B,Stair,YES,YES,40.8169097,-73.9478184,POINT (-73.9478184 40.8169097)
IND,8th Av - Fulton St,M,135 St,152,135 St,152,A14,C B,Stair,YES,YES,40.8172018,-73.9476887,POINT (-73.9476887 40.8172018)
IND,8th Av - Fulton St,M,135 St,152,135 St,152,A14,C B,Stair,YES,YES,40.8185182,-73.9475789,POINT (-73.9475789 40.8185182)
IND,8th Av - Fulton St,M,135 St,152,135 St,152,A14,C B,Stair,YES,YES,40.8183718,-73.947201,POINT (-73.947201 40.8183718)
IND,8th Av - Fulton St,M,125 St,153,125 St,153,A15,A C B D,Stair,YES,YES,40.8106533,-73.9528842,POINT (-73.9528842 40.8106533)
IND,8th Av - Fulton St,M,125 St,153,125 St,153,A15,A C B D,Stair,YES,YES,40.8110144,-73.952615,POINT (-73.952615 40.8110144)
IND,8th Av - Fulton St,M,125 St,153,125 St,153,A15,A C B D,Stair,YES,YES,40.8105235,-73.9525916,POINT (-73.9525916 40.8105235)
IND,8th Av - Fulton St,M,125 St,153,125 St,153,A15,A C B D,Stair,YES,YES,40.8108896,-73.9523308,POINT (-73.9523308 40.8108896)
IND,8th Av - Fulton St,M,125 St,153,125 St,153,A15,A C B D,Stair,YES,YES,40.812002,-73.9517467,POINT (-73.9517467 40.812002)
IND,8th Av - Fulton St,M,125 St,153,125 St,153,A15,A C B D,Stair,YES,YES,40.8118703,-73.9513473,POINT (-73.9513473 40.8118703)
IND,8th Av - Fulton St,M,125 St,153,125 St,153,A15,A C B D,Elevator,YES,YES,40.8107815,-73.9528525,POINT (-73.9528525 40.8107815)
IND,8th Av - Fulton St,M,116 St,154,116 St,154,A16,C B,Stair,YES,YES,40.80433,-73.9556383,POINT (-73.9556383 40.80433)
IND,8th Av - Fulton St,M,116 St,154,116 St,154,A16,C B,Stair,YES,YES,40.8046561,-73.9555601,POINT (-73.9555601 40.8046561)
IND,8th Av - Fulton St,M,116 St,154,116 St,154,A16,C B,Stair,YES,YES,40.8041847,-73.9551335,POINT (-73.9551335 40.8041847)
IND,8th Av - Fulton St,M,116 St,154,116 St,154,A16,C B,Stair,YES,YES,40.8044406,-73.9550429,POINT (-73.9550429 40.8044406)
IND,8th Av - Fulton St,M,Cathedral Pkwy (110 St),155,Cathedral Pkwy (110 St),155,A17,C B,Stair,YES,YES,40.8000144,-73.9588852,POINT (-73.9588852 40.8000144)
IND,8th Av - Fulton St,M,Cathedral Pkwy (110 St),155,Cathedral Pkwy (110 St),155,A17,C B,Stair,YES,YES,40.8008738,-73.9584206,POINT (-73.9584206 40.8008738)
IND,8th Av - Fulton St,M,Cathedral Pkwy (110 St),155,Cathedral Pkwy (110 St),155,A17,C B,Stair,YES,YES,40.8000042,-73.9584074,POINT (-73.9584074 40.8000042)
IND,8th Av - Fulton St,M,103 St,156,103 St,156,A18,C B,Stair,YES,YES,40.7962977,-73.9616715,POINT (-73.9616715 40.7962977)
IND,8th Av - Fulton St,M,96 St,157,96 St,157,A19,C B,Stair,YES,YES,40.7916384,-73.9649398,POINT (-73.9649398 40.7916384)
IND,8th Av - Fulton St,M,96 St,157,96 St,157,A19,C B,Stair,YES,YES,40.7922926,-73.9644275,POINT (-73.9644275 40.7922926)
IND,8th Av - Fulton St,M,96 St,157,96 St,157,A19,C B,Stair,YES,YES,40.7926081,-73.9643213,POINT (-73.9643213 40.7926081)
IND,8th Av - Fulton St,M,86 St,158,86 St,158,A20,C B,Stair,YES,YES,40.7852968,-73.969672,POINT (-73.969672 40.7852968)
IND,8th Av - Fulton St,M,86 St,158,86 St,158,A20,C B,Stair,YES,YES,40.78521,-73.9695929,POINT (-73.9695929 40.78521)
IND,8th Av - Fulton St,M,86 St,158,86 St,158,A20,C B,Stair,YES,YES,40.7855033,-73.9694622,POINT (-73.9694622 40.7855033)
IND,8th Av - Fulton St,M,86 St,158,86 St,158,A20,C B,Stair,YES,YES,40.7861364,-73.9690231,POINT (-73.9690231 40.7861364)
IND,8th Av - Fulton St,M,86 St,158,86 St,158,A20,C B,Stair,YES,YES,40.7867828,-73.9684492,POINT (-73.9684492 40.7867828)
IND,8th Av - Fulton St,M,81 St-Museum of Natural History,159,81 St-Museum of Natural History,159,A21,C B,Stair,YES,YES,40.7803452,-73.9731888,POINT (-73.9731888 40.7803452)
IND,8th Av - Fulton St,M,81 St-Museum of Natural History,159,81 St-Museum of Natural History,159,A21,C B,Easement - Passage,YES,YES,40.7808674,-73.9728943,POINT (-73.9728943 40.7808674)
IND,8th Av - Fulton St,M,81 St-Museum of Natural History,159,81 St-Museum of Natural History,159,A21,C B,Stair,YES,YES,40.7819909,-73.972034,POINT (-73.972034 40.7819909)
IND,8th Av - Fulton St,M,81 St-Museum of Natural History,159,81 St-Museum of Natural History,159,A21,C B,Stair,YES,YES,40.782254,-73.971741,POINT (-73.971741 40.782254)
IND,8th Av - Fulton St,M,72 St,160,72 St,160,A22,C B,Stair,YES,YES,40.7749488,-73.9771817,POINT (-73.9771817 40.7749488)
IND,8th Av - Fulton St,M,72 St,160,72 St,160,A22,C B,Stair,YES,YES,40.7762139,-73.976297,POINT (-73.976297 40.7762139)
IND,8th Av - Fulton St,M,72 St,160,72 St,160,A22,C B,Stair,YES,YES,40.7764555,-73.975976,POINT (-73.975976 40.7764555)
IND,8th Av - Fulton St,M,59 St-Columbus Circle,614,59 St-Columbus Circle,161,A24,1 A C B D,Easement - Street,YES,YES,40.7667708,-73.9833664,POINT (-73.9833664 40.7667708)
IND,8th Av - Fulton St,M,59 St-Columbus Circle,614,59 St-Columbus Circle,161,A24,1 A C B D,Easement - Street,YES,YES,40.7664984,-73.9832643,POINT (-73.9832643 40.7664984)
IND,8th Av - Fulton St,M,59 St-Columbus Circle,614,59 St-Columbus Circle,161,A24,1 A C B D,Easement - Street,YES,YES,40.7669768,-73.9829544,POINT (-73.9829544 40.7669768)
IND,8th Av - Fulton St,M,59 St-Columbus Circle,614,59 St-Columbus Circle,161,A24,1 A C B D,Easement - Street,YES,YES,40.7664893,-73.9826848,POINT (-73.9826848 40.7664893)
IND,8th Av - Fulton St,M,59 St-Columbus Circle,614,59 St-Columbus Circle,161,A24,1 A C B D,Stair,YES,YES,40.7667421,-73.9825714,POINT (-73.9825714 40.7667421)
IND,8th Av - Fulton St,M,59 St-Columbus Circle,614,59 St-Columbus Circle,161,A24,1 A C B D,Easement - Street,YES,YES,40.7677166,-73.9827407,POINT (-73.9827407 40.7677166)
IND,8th Av - Fulton St,M,59 St-Columbus Circle,614,59 St-Columbus Circle,161,A24,1 A C B D,Easement - Street,YES,YES,40.7677979,-73.9825917,POINT (-73.9825917 40.7677979)
IND,8th Av - Fulton St,M,59 St-Columbus Circle,614,59 St-Columbus Circle,161,A24,1 A C B D,Elevator,YES,YES,40.7676894,-73.982496,POINT (-73.982496 40.7676894)
IND,8th Av - Fulton St,M,59 St-Columbus Circle,614,59 St-Columbus Circle,161,A24,1 A C B D,Stair,YES,YES,40.7673965,-73.9821741,POINT (-73.9821741 40.7673965)
IND,8th Av - Fulton St,M,59 St-Columbus Circle,614,59 St-Columbus Circle,161,A24,1 A C B D,Stair,YES,YES,40.7687301,-73.9817917,POINT (-73.9817917 40.7687301)
IND,8th Av - Fulton St,M,59 St-Columbus Circle,614,59 St-Columbus Circle,161,A24,1 A C B D,Stair,YES,YES,40.7686784,-73.9811728,POINT (-73.9811728 40.7686784)
IND,8th Av - Fulton St,M,59 St-Columbus Circle,614,59 St-Columbus Circle,161,A24,1 A C B D,Elevator,YES,YES,40.768695,-73.98159,POINT (-73.98159 40.768695)
IND,8th Av - Fulton St,M,50 St,162,50 St,162,A25,C E,Stair,YES,YES,40.7617615,-73.9869788,POINT (-73.9869788 40.7617615)
IND,8th Av - Fulton St,M,50 St,162,50 St,162,A25,C E,Easement - Street,YES,YES,40.7618796,-73.9868361,POINT (-73.9868361 40.7618796)
IND,8th Av - Fulton St,M,50 St,162,50 St,162,A25,C E,Stair,YES,YES,40.7616972,-73.986825,POINT (-73.986825 40.7616972)
IND,8th Av - Fulton St,M,50 St,162,50 St,162,A25,C E,Easement - Street,YES,YES,40.762367,-73.9864705,POINT (-73.9864705 40.762367)
IND,8th Av - Fulton St,M,50 St,162,50 St,162,A25,C E,Easement - Street,YES,YES,40.7624623,-73.9862793,POINT (-73.9862793 40.7624623)
IND,8th Av - Fulton St,M,50 St,162,50 St,162,A25,C E,Stair,YES,YES,40.7621301,-73.9859331,POINT (-73.9859331 40.7621301)
IND,8th Av - Fulton St,M,50 St,162,50 St,162,A25,C E,Stair,YES,YES,40.762258,-73.9858519,POINT (-73.9858519 40.762258)
IND,8th Av - Fulton St,M,50 St,162,50 St,162,A25,C E,Stair,YES,YES,40.7629145,-73.9854329,POINT (-73.9854329 40.7629145)
IND,8th Av - Fulton St,M,50 St,162,50 St,162,A25,C E,Easement - Street,YES,YES,40.7616592,-73.9843289,POINT (-73.9843289 40.7616592)
IND,8th Av - Fulton St,M,Times Sq-42 St/Port Authority Bus Terminal,611,42 St-Port Authority Bus Terminal,163,A27,1 2 3 7 A C E N Q R W S,Easement - Street,YES,YES,40.7559971,-73.9910421,POINT (-73.9910421 40.7559971)
IND,8th Av - Fulton St,M,Times Sq-42 St/Port Authority Bus Terminal,611,42 St-Port Authority Bus Terminal,163,A27,1 2 3 7 A C E N Q R W S,Stair,YES,YES,40.7561151,-73.9909193,POINT (-73.9909193 40.7561151)
IND,8th Av - Fulton St,M,Times Sq-42 St/Port Authority Bus Terminal,611,42 St-Port Authority Bus Terminal,163,A27,1 2 3 7 A C E N Q R W S,Stair,YES,YES,40.7558064,-73.9905611,POINT (-73.9905611 40.7558064)
IND,8th Av - Fulton St,M,Times Sq-42 St/Port Authority Bus Terminal,611,42 St-Port Authority Bus Terminal,163,A27,1 2 3 7 A C E N Q R W S,Stair,YES,YES,40.757474,-73.9900143,POINT (-73.9900143 40.757474)
IND,8th Av - Fulton St,M,Times Sq-42 St/Port Authority Bus Terminal,611,42 St-Port Authority Bus Terminal,163,A27,1 2 3 7 A C E N Q R W S,Stair,YES,YES,40.7579453,-73.9895696,POINT (-73.9895696 40.7579453)
IND,8th Av - Fulton St,M,Times Sq-42 St/Port Authority Bus Terminal,611,42 St-Port Authority Bus Terminal,163,A27,1 2 3 7 A C E N Q R W S,Easement - Street,YES,YES,40.7574339,-73.9894533,POINT (-73.9894533 40.7574339)
